job_id,job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary data provide by
379,Senior Software Engineer,Chubb,4-8 Yrs,4,8, 13.5 - 20L/yr (AmbitionBox estimate),1350000,2000000,"Nizamabad, Warangal, Hyderabad / Secunderabad",60,Naukri,3.8,128,"SQL queries, Data analysis, Analytical",Estimated by Ambition Box
459,Senior Research Analyst - Data Analytics (5-8 yrs),HuQuo,5-8 Yrs,5,8,,,,Gurgaon / Gurugram,9,hirist,3.8,14,"IT Research, Data Analytics, Data Analyst",
1186,Senior Qualtrics Data Analyst,Anika Technologies,7-10 Yrs,7,10, 3.24 - 28L/yr (AmbitionBox estimate),324000,2800000,Bangalore / Bengaluru,29,Naukri,,,"Data Manipulation, Implementing Data Models, SAP CRM",Estimated by Ambition Box
220,Senior Power BI/Data Analyst,Arcadis Consulting India Pvt. Ltd,7-10 Yrs,7,10,,,,Bangalore / Bengaluru,30,Naukri,4.2,191,"SQL, Python, Production support",
799,Senior Marketing Data Analyst,WeGo,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,210,Naukri,3.9,9,"Data analysis, SQL, Analytical",
454,Senior Manager/Data Analyst (4-10 yrs),C2FO,4-10 Yrs,4,10,,,,Noida,19,hirist,3.6,53,"Data Analytics, Business Analyst, SQL",
749,Senior Manager - Renewals Data Analyst - Life Insurance (9-10 yrs),TalenSys,,,,,,,,14,iimjobs,5,1,,
1194,Senior IT Data Analyst - Data Visualization Tools (3-15 yrs),Dotflick Solutions,3-15 Yrs,3,15,,,,"Guwahati, Orrisa, Patiala
+10 more",30,hirist,,,"Big Data, Data Analyst, Data Analytics",
2,Senior IT ATLAS Data Analyst and Integration Specialist,SAP Labs India Pvt. Ltd.,7-11 Yrs,7,11,,,,Bangalore / Bengaluru,7,Naukri,4.3,1500,"data quality, Data analysis, quality management",
1328,Senior Financial Data Analyst - F P & A,Innovya Technologies,5-7 Yrs,5,7,,,,Hyderabad / Secunderabad,90,Naukri,2.9,3,"Troubleshooting, Reconciliation, SQL",
152,Senior Financial Data Analyst,Moody's Analytics,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,17,Naukri,3.8,231,"structured finance, Financial Data Analyst, credit analysis",
426,Senior Executive - Data Analyst,Ecom Express Private Limited,3-5 Yrs,3,5, 3 - 6L/yr (AmbitionBox estimate),300000,600000,Gurgaon / Gurugram,270,Naukri,4,3300,"Project implementation, Employee engagement, power bi",Estimated by Ambition Box
205,Senior Executive - Data Analyst,VIACOM 18 MEDIA PRIVATE LIMITED,2-4 Yrs,2,4,,,,Mumbai,10,Naukri,3.7,74,"Computer science, Data analysis, Social media",
1148,Senior Executive - Data Analyst,HDI outsourcing Services Private Limited,6-8 Yrs,6,8, 4 - 6L/yr,400000,600000,Faridabad,25,Naukri,,,"Excel, Data Analysis, MS Office",Salary Listed by Company
1043,Senior Database Engineer - SQL Server,Arkoz,5-8 Yrs,5,8,,,,Chennai,13,Naukri,,,"Snowflake SnowPro, NoSQL, PostgreSQL",
95,Senior Data Security Engineer (Data Analyst along with Power BI),Kronos Solutions India Pvt. Ltd.,5-8 Yrs,5,8,,,,Noida,6,Naukri,3.6,459,"R, NoSQL, GCP BQ",
1489,Senior Data Scientist,JoinHandsHR,3-8 Yrs,3,8, 4 - 50L/yr (AmbitionBox estimate),400000,5000000,Mumbai,1825,Naukri,,,"Data Scientist, Data Analyst",Estimated by Ambition Box
1546,Senior Data Scientist,JoinHandsHR,3-8 Yrs,3,8, 4 - 50L/yr (AmbitionBox estimate),400000,5000000,Mumbai,1825,Naukri,,,"Data Scientist, Data Analyst",Estimated by Ambition Box
755,Senior Data Analytics Engineer - Hadoop/Scala (3-5 yrs),QAAgility Technologies,3-5 Yrs,3,5,,,,Pune,60,hirist,3.8,5,"Data Analytics, Data Analyst, Data Infrastructure",
20,Senior Data Analyst-Credit Cards,IDFC FIRST Bank,5-10 Yrs,5,10,,,,Mumbai,12,Naukri,4.5,2300,"Usage, Test strategy, Analytical",
404,Senior Data Analyst/Manager - Spark (5-8 yrs),HuQuo Consulting Pvt. Ltd.,5-8 Yrs,5,8,,,,Gurgaon / Gurugram,2,hirist,3.8,14,"Data Analytics, Data Analyst, Spark",
256,"Senior Data Analyst, Credit Ratings",Morningstar India (P) Ltd.,1-3 Yrs,1,3, 5.5 - 8L/yr (AmbitionBox estimate),550000,800000,Mumbai,30,Naukri,3.9,928,"Data Analyst, Customer service, Credit rating",Estimated by Ambition Box
906,Senior Data Analyst! Salary 60k,Indu Kumari,7-12 Yrs,7,12, 3 - 6.5L/yr,300000,650000,Palwal,2,Naukri,,,"Google Data Studio, Google Analytics, Google scripts",Salary Listed by Company
203,Senior Data Analyst Lead / Manager,Wellthy Therapeutics,8-12 Yrs,8,12, 25 - 37.5L/yr,2500000,3750000,Mumbai,5,Naukri,3.8,43,"Power BI, DATA DRIVEN, Data Visualization",Salary Listed by Company
228,Senior Data Analyst III,VIACOM 18 MEDIA PRIVATE LIMITED,10-12 Yrs,10,12,,,,"Mumbai, Bangalore / Bengaluru",16,Naukri,3.7,74,"Telecom, Bfsi, Analytical",
1049,Senior Data Analyst Fielding Operations,NAILBITER,3-8 Yrs,3,8,,,,Mumbai,365,Naukri,3.4,24,"MS Office, Market research, Data Analyst",
1050,Senior Data Analyst Fielding Operations,NAILBITER,3-8 Yrs,3,8,,,,Mumbai,365,Naukri,3.4,24,"MS Office, Market research, Data Analyst",
1301,Senior Data Analyst EDP DMA,CloudAngles,4-9 Yrs,4,9,,,,Noida,210,Naukri,5,1,"CRM, Consulting, Account management",
1433,Senior Data Analyst cum MIS Executive,Oasis Insurance Brokers,2-6 Yrs,2,6,,,,Mumbai,365,Naukri,,,"Market research, Data analysis, Logistics",
159,"Senior Data Analyst- Business Analyst(Data & Analytics), Cloud",InfoStretch Corporation (India) Pvt. Ltd,6-9 Yrs,6,9,,,,Hyderabad / Secunderabad,9,Naukri,3.4,891,"metadata, python, data management",
960,Senior Data Analyst | Celonis | Mumbai | MNC | Direct Payroll |,Innovation Consulting Services,4-7 Yrs,4,7, 18 - 22.5L/yr,1800000,2250000,Mumbai,6,Naukri,,,"Visualizing, Celonis, Integration",Salary Listed by Company
259,Senior Data Analyst / Data Analyst Manager Immediate Requirement,Millennium Organisation,2-7 Yrs,2,7, 3.5 - 7L/yr,350000,700000,Mumbai,2,Naukri,3.4,25,"Business Strategy, Sales Analysis, Team Handling",Salary Listed by Company
823,Senior Data Analyst (L5),Global Pharma Tek,7-9 Yrs,7,9,,,,Bangalore / Bengaluru,210,Naukri,3.3,21,"Data Analyst, Consulting, Python",
303,Senior Data Analyst (Economics),Fibre2Fashion Pvt. Ltd.,4-5 Yrs,4,5,,,,"Thane, Mumbai",10,Naukri,4.1,46,"arima, python, project management",
110,Senior Data Analyst (Azure),"Redpine Signals, Inc.",5-8 Yrs,5,8,,,,Hyderabad / Secunderabad,3,Naukri,4.6,19,"Wireless, Computer science, MS SQL",
185,Senior Data Analyst (Argus Database & Oracle BI Publisher),EVERSANA India Pvt. Ltd,7-12 Yrs,7,12, 13.5 - 15L/yr (AmbitionBox estimate),1350000,1500000,Pune,13,Naukri,3.7,122,"Argus Safety, Bi Publisher, Oracle Argus",Estimated by Ambition Box
309,Senior Data Analyst (3-7 yrs),Zyoin,3-7 Yrs,3,7,,,,Bangalore / Bengaluru,30,iimjobs,4,287,"Data Analytics, Data Warehousing, SQL",
333,Senior Data Analyst (3-6 yrs),Zyoin,3-6 Yrs,3,6,,,,Bangalore / Bengaluru,30,iimjobs,4,287,"Analytics, Data Analytics, SAS",
1008,Senior Data Analyst (3-5 yrs),Zyoin Group,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,30,iimjobs,4,1,"Data Analytics, Analytics, SQL",
398,Senior Data Analyst - Workforce Management/Forecasting - Consulting Firm (5-6 yrs),Huquo Consulting,5-6 Yrs,5,6,,,,Delhi ncr,2,iimjobs,3.8,14,"Analytics, Data Analytics, Python",
1374,Senior Data Analyst - Tableau/Power BI (5-8 yrs),"About Taggd: Taggd is a digital recruitment platform that provides Ready-to-Hire talent to India Inc. Combining the power of human knowledge and data, Taggd hassuccessfully fulfilled talent mandates of more than 100 clients and ensured hiring managers’",5-8 Yrs,5,8,,,,"Mumbai, Bangalore / Bengaluru, Pune
+2 more",60,hirist,,,"SQL, Power BI, Data Analyst",
965,Senior Data Analyst - Tableau/Power BI (5-7 yrs),TalentXo,5-7 Yrs,5,7,,,,"Bangalore / Bengaluru, Hyderabad / Secunderabad",60,hirist,2.9,20,"Data Analyst, SQL, MySQL",
225,Senior Data Analyst - Tableau/Power BI (3-5 yrs),Golden Eagle IT Technologies Pvt Ltd.,3-5 Yrs,3,5,,,,"Mp, Indore",17,hirist,4.3,15,"Power BI, Tableau, SQL",
800,Senior Data Analyst - Tableau,Beinex Consulting,2-4 Yrs,2,4,,,,Cochin/Ernakulam/Kochi,90,Naukri,3.4,23,"Senior Data Analyst, tableau",
1331,Senior Data Analyst - Statistical Modeling (5-7 yrs),Chadwick Professional Services Private Limited,5-7 Yrs,5,7,,,,Chennai,60,hirist,4,1,"Data Analyst, Data Modeling, Data Science",
1053,Senior Data Analyst - SQL/Python (5-10 yrs),Coeus Multi Services Pvt. Ltd.,5-10 Yrs,5,10,,,,"Mumbai, Bangalore / Bengaluru, Hyderabad / Secunderabad
+3 more",14,hirist,,,"Python, SQL, Data Analyst",
1340,Senior Data Analyst - SQL (4-7 yrs),Magna Hire,4-7 Yrs,4,7,,,,Bangalore / Bengaluru,30,hirist,,,"Data Analyst, Data Analytics, Data Warehousing",
1118,Senior Data Analyst - Retail/FMCG (3-6 yrs),Zyoin Group,3-6 Yrs,3,6,,,,Bangalore / Bengaluru,30,iimjobs,4,1,"Data Analytics, Analytics, Data Modeling",
4,Senior Data Analyst - Retail Liabilities,IDFC FIRST Bank,5-10 Yrs,5,10,,,,Mumbai,5,Naukri,4.5,2300,"Test strategy, Analytical, Manager Technology",
1063,Senior Data Analyst - Retail (3-6 yrs),Zyoin Group,3-6 Yrs,3,6,,,,Bangalore / Bengaluru,30,iimjobs,4,1,"Analytics, Statistics, Data Modeling",
384,Senior Data Analyst - Reporting Analytics & Dashboard (6-12 yrs),HEPL - A Cavinkare Group Company(Consultant),6-12 Yrs,6,12,,,,Jaipur,27,hirist,3.9,106,"Data Analytics, SQL, Data Analyst",
1169,Senior Data Analyst - Reporting & Visualization (5-8 yrs),Seikor,5-8 Yrs,5,8,,,,Hyderabad / Secunderabad,27,hirist,,,"Data Analyst, Data Analytics, Data Visualization",
340,Senior Data Analyst - R/SQL/Python (3-6 yrs),Zyoin,3-6 Yrs,3,6,,,,Bangalore / Bengaluru,30,hirist,4,287,"Data Analyst, Data Analytics, Statistical Modeling",
1297,Senior Data Analyst - R/Python (6-12 yrs),Resource Tree Global Services,6-12 Yrs,6,12,,,,Bangalore / Bengaluru,90,hirist,5,1,"Data Analyst, SQL, Data Mining",
821,Senior Data Analyst - Python/SQL/Azure Data Factory (3-5 yrs),se,3-5 Yrs,3,5,,,,Mumbai,30,hirist,3.2,4,"Data Analyst, Data Analytics, Python",
388,Senior Data Analyst - Python/Pyspark/SQL - Insurance (4-6 yrs),Huquo Consulting,4-6 Yrs,4,6,,,,Delhi ncr,2,iimjobs,3.8,14,"Analytics, Data Analytics, Data Science",
276,Senior Data Analyst - Online Gaming Platform (3-5 yrs),Zyoin Web Private Limited,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,30,iimjobs,4,287,"Data Analytics, SQL, Python",
490,Senior Data Analyst - DOMO Tool (6-8 yrs),Cortex Consulting Pvt. Ltd.,6-8 Yrs,6,8,,,,Chennai,27,hirist,3.1,16,"Data Analyst, Data Analytics, Python",
17,Senior Data Analyst - Cx,IDFC FIRST Bank,3-7 Yrs,3,7,,,,"Chennai, Pune, New Delhi
+4 more",11,Naukri,4.5,2300,"Test strategy, Analytical, Manager Technology",
21,Senior Data Analyst - Cx,IDFC FIRST Bank,5-10 Yrs,5,10,,,,Mumbai,12,Naukri,4.5,2300,"Test strategy, Analytical, Senior Data Analyst",
611,Senior Data Analyst - Customer Services,DAZN Group,4-7 Yrs,4,7,,,,Hyderabad / Secunderabad,150,Naukri,4.5,11,"SQL, Python, Manager Quality Assurance",
1236,Senior Data Analyst - Business Intelligence (3-5 yrs),Insight Advisors Private Limited,3-5 Yrs,3,5,,,,"International/Overseas, Saudi arabia",60,hirist,5,1,"SQL, Power BI, Python",
707,Senior Data Analyst - Boutique Strategy Research Firm (2-4 yrs),Unnati,2-4 Yrs,2,4,,,,New Delhi,60,iimjobs,4.1,74,"Data Analytics, Analytics, Statistics",
1266,Senior Data Analyst - Azure (4-6 yrs),estrel.ai,4-6 Yrs,4,6,,,,Delhi ncr,30,hirist,,,"Data Analyst, Azure, Python",
1157,Senior Data Analyst - AWS,Expedite Technology Solutions LLC,2-4 Yrs,2,4,,,,Bangalore / Bengaluru,270,Naukri,5,2,"Senior Data Analyst, AWS, Data analysis",
1378,Senior Data Analyst - Analytics Dashboards & Reporting Tools (5-10 yrs),Dashhire,5-10 Yrs,5,10,,,,Jaipur,60,hirist,,,"SQL, Data Analytics, T-SQL",
1289,Senior Data Analyst,One Muthoot,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,330,Naukri,5,1,Data Analyst,
485,Senior Data Analyst,InApp Information Technologies,6-11 Yrs,6,11,,,,"Thiruvananthapuram, Cochin/Ernakulam/Kochi",180,Naukri,4.7,56,"Data analysis, SQL, Forecasting",
621,Senior Data Analyst,CVM Solutions,7-10 Yrs,7,10,,,,Hyderabad / Secunderabad,120,Naukri,4.7,9,"Data analysis, Process improvement, Forecasting",
622,Senior Data Analyst,supplier.io,7-10 Yrs,7,10,,,,Hyderabad / Secunderabad,120,Naukri,4.7,9,"Data analysis, Process improvement, Forecasting",
23,Senior Data Analyst,IDFC FIRST Bank,2-5 Yrs,2,5,,,,Mumbai,12,Naukri,4.5,2300,"Usage, Test strategy, Analytical",
794,Senior Data Analyst,SaaS Labs,2-4 Yrs,2,4,,,,"Noida, New Delhi",1095,bigshyft,4.4,22,"Tableau, Data Analytics, Power BI",
881,Senior Data Analyst,RGA,2-4 Yrs,2,4,,,,Mumbai,730,Naukri,4.4,8,"Data Management, Finance, Data Quality",
915,Senior Data Analyst,Quation Solutions Pvt Ltd,4-9 Yrs,4,9,,,,Chennai,30,Naukri,4.4,2,"SQL, HTML, Business analysis",
447,Senior Data Analyst,PVH,4-6 Yrs,4,6,,,,"Chennai, Pune, New Delhi
+4 more",150,Naukri,4.3,61,"Supply chain, Microstrategy, Logistic regression",
1245,Senior Data Analyst,InsightsE,1-2 Yrs,1,2,,,,Cochin/Ernakulam/Kochi,1095,Naukri,4.3,2,"Data analysis, SAS, Data Analyst",
284,Senior Data Analyst,ANZ Banking Group,2-6 Yrs,2,6,,,,Bangalore / Bengaluru,60,Naukri,4.2,910,"Business process, Process design, Stakeholder Engagement",
297,Senior Data Analyst,Valeo India Pvt Ltd,3-6 Yrs,3,6,,,,Chennai,60,Naukri,4.1,1000,"Automotive, Machine learning, Artificial Intelligence",
1244,Senior Data Analyst,Luminar Technologies,0-4 Yrs,0,4,,,,New Delhi,365,Naukri,4.1,3,"Automotive, Manager Internal Audit, Data Analyst",
16,Senior Data Analyst,Optum Global Solutions (India) Private Limited,12-16 Yrs,12,16,,,,Bangalore / Bengaluru,6,Naukri,4,3500,"data warehouse, Power BI, Data Analysis",
62,Senior Data Analyst,Guidehouse,3-6 Yrs,3,6,,,,"Chennai, Thiruvananthapuram",4,Naukri,4,513,"Product management, Executive leadership, Change management",
123,Senior data analyst,Spice Money,4-8 Yrs,4,8,,,,Remote,5,Naukri,4,273,"Excel, Coding, Senior Data Analyst",
227,Senior Data Analyst,Paxcom India,4-7 Yrs,4,7, 9 - 14L/yr,900000,1400000,Gurgaon / Gurugram,23,Naukri,4,56,"Predictive Modeling, R, Power Bi",Salary Listed by Company
339,Senior Data Analyst,Tarento Technologies Pvt Ltd,6-11 Yrs,6,11,,,,Bangalore / Bengaluru,30,Naukri,4,96,"power bi, powerapps, analysis",
585,Senior Data Analyst,PT Tokopedia (tokopedia.com),3-4 Yrs,3,4,,,,Bangalore / Bengaluru,120,Naukri,4,72,"SQL, Python, Analytics",
803,Senior Data Analyst,Qventus,5-6 Yrs,5,6,,,,Noida,12,Naukri,4,1,"Senior Analyst, Data modeling, Coding",
863,Senior Data Analyst,Ajackus Consulting,4-9 Yrs,4,9,,,,India,28,Naukri,4,1,"Google Data Studio, Power Bi, MySQL",
885,Senior Data Analyst,Paradigm Inc,2-5 Yrs,2,5,,,,Remote,30,Naukri,4,1,"Clinical research, Pharma, Analytical",
997,Senior Data Analyst,sRide Carpool,3-8 Yrs,3,8,,,,"Chennai, Pune, New Delhi
+3 more",730,Naukri,4,9,"SQL, HTML, Business intelligence",
1334,Senior Data Analyst,Startapp Global,1-4 Yrs,1,4,,,,Bangalore / Bengaluru,210,Naukri,4,1,"SQL, Analytical, Microstrategy",
99,Senior Data Analyst,"PayPal Holdings, Inc.",4-6 Yrs,4,6,,,,Chennai,18,Naukri,3.9,813,"Analytical, Finance, Commerce",
131,Senior Data Analyst,Morningstar India (P) Ltd.,2-7 Yrs,2,7,,,,Mumbai,19,Naukri,3.9,928,"Administration, Manager Quality Assurance, Publishing",
996,Senior Data Analyst,Prevalent AI India Private Limited,4-9 Yrs,4,9,,,,Cochin/Ernakulam/Kochi,300,Naukri,3.9,10,"Data analysis, SQL, Data mining",
112,Senior Data Analyst,Teleperformance (TP),5-8 Yrs,5,8,,,,Mumbai,30,Naukri,3.8,23600,"Hive, Data Visualization, Spark",
154,Senior Data Analyst,Tek Travels,15-22 Yrs,15,22,,,,Gurgaon / Gurugram,2,Naukri,3.8,48,"Power Bi, Reports And Dashboards, Tableau",
267,Senior Data Analyst,PivotRoots Digital Private Limited,2-6 Yrs,2,6,,,,Mumbai,22,Naukri,3.8,36,"Advance Excel, data analysis, Looker Studio",
495,Senior Data Analyst,Capco Technologies Pvt Ltd,2-7 Yrs,2,7,,,,"Chennai, Pune, New Delhi
+4 more",60,Naukri,3.7,424,"sql, data manipulation, communication skills",
584,Senior Data Analyst,CarDekho,2-4 Yrs,2,4,,,,Gurgaon / Gurugram,730,Naukri,3.7,797,"SQL, MySQL, Python",
594,Senior Data Analyst,GO-JEK ENGINEERING,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,120,Naukri,3.7,105,"SQL, Python, Analytics",
676,Senior Data Analyst,VIACOM 18 MEDIA PRIVATE LIMITED,4-7 Yrs,4,7,,,,"Mumbai, Bangalore / Bengaluru",120,Naukri,3.7,74,"Statistical programming, Telecom, Bfsi",
612,Senior Data Analyst,ION,2-5 Yrs,2,5,,,,Noida,30,Naukri,3.6,132,"SQL, XML, Business intelligence",
1241,Senior Data Analyst,Pearlsoft Technology,4-9 Yrs,4,9,,,,Chennai,210,Naukri,3.6,5,"Senior Data Analyst, Oracle, SSIS",
221,Senior Data Analyst,Launch It Consulting,6-10 Yrs,6,10,,,,Hyderabad / Secunderabad,12,Naukri,3.5,56,"Power Bi, Data Analysis, SQL Queries",
465,Senior Data Analyst,Whatfix,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,30,Naukri,3.5,72,"Web analytics, Analytical, Medical insurance",
580,Senior Data Analyst,Ipsos Research Private Ltd.,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,150,Naukri,3.4,232,"Consulting, Linux, Pharma",
705,Senior Data Analyst,Robosoft Technologies Pvt. Ltd,3-6 Yrs,3,6,,,,"Mumbai, Udupi, Bangalore / Bengaluru",150,Naukri,3.4,246,"Computer science, Business analysis, Information security",
748,Senior Data Analyst,Jupiter,3-6 Yrs,3,6, 11 - 22.5L/yr,1100000,2250000,Bengaluru/Bangalore,19710,bigshyft,3.4,67,"SQL, Python, Tableau",Salary Listed by Company
802,Senior Data Analyst,Beinex Consulting,3-5 Yrs,3,5,,,,Cochin/Ernakulam/Kochi,90,Naukri,3.4,23,"Senior Data Analyst, java",
852,Senior data analyst,Fashion TV India,5-6 Yrs,5,6,,,,Mumbai,300,Naukri,3.4,179,"CRM, Sales operations, Supply chain management",
1054,Senior Data Analyst,XA Group,3-5 Yrs,3,5,,,,Remote,365,Naukri,3.4,19,"Python, Performance testing, Data analysis",
777,Senior Data Analyst,Deliveroo,3-6 Yrs,3,6,,,,"Chennai, Pune, New Delhi
+4 more",30,Naukri,3.3,18,"Healthcare, SQL, Analytical",
1093,Senior Data Analyst,Adventus.io,3-5 Yrs,3,5,,,,Pune,300,Naukri,3.3,18,"SQL, Stakeholder management, Data Analyst",
689,Senior Data Analyst,Simplilearn Solutions,2-4 Yrs,2,4,,,,Bangalore / Bengaluru,120,Naukri,3.2,612,"Project management, Analytics, SQL",
692,Senior Data Analyst,Simplilearn Solutions,2-4 Yrs,2,4,,,,Bangalore / Bengaluru,120,Naukri,3.2,612,"Project management, Analytics, SQL",
805,Senior Data Analyst,northern tool,10-12 Yrs,10,12,,,,Hyderabad / Secunderabad,30,Naukri,3.2,14,"Customer support, Analytics, Data analysis",
762,Senior Data Analyst,Tata nexarc,3-6 Yrs,3,6,,,,"Mumbai, Bangalore / Bengaluru",365,Naukri,3.1,210,"Analytical, OLAP, Manager Quality Control",
436,Senior Data Analyst,Better Mortgage,3-7 Yrs,3,7,,,,Gurgaon / Gurugram,30,Naukri,3,725,"Data analysis, Automation, Sales",
1255,Senior Data Analyst,ThyssenKrupp Elevator (India) Pvt. Ltd,8-12 Yrs,8,12,,,,Thane,150,Naukri,3,7,"Data analysis, SQL, Process improvement",
813,Senior Data Analyst,Anchanto SaaS Technology,8-13 Yrs,8,13,,,,Pune,30,Naukri,2.7,51,"Business intelligence, tableau, SQL",
1306,Senior Data Analyst,OLIVER,5-6 Yrs,5,6,,,,Mumbai,60,Naukri,2,3,"Usage, digital analytics, CGI",
1323,Senior Data Analyst,Tacnique,3-6 Yrs,3,6,,,,"Chennai, Pune, New Delhi
+4 more",60,Naukri,2,1,"Analytics, Data analysis, SQL",
1373,Senior Data Analyst,Tacnique,5-10 Yrs,5,10,,,,Remote,180,Naukri,2,1,"SQL, Javascript, Automation",
1276,Senior Data Analyst,ZAGENO Inc,3-6 Yrs,3,6,,,,Bangalore / Bengaluru,30,Naukri,1,1,"Analytics, Life sciences, SQL",
939,Senior Data Analyst,Vision Unlimited,1-6 Yrs,1,6, 3 - 6L/yr,300000,600000,"Mohali, Chandigarh",4,Naukri,,,"Business Analytics, Data Analysis, Advanced Excel",Salary Listed by Company
1057,Senior Data Analyst,Coeusmulti Services,5-10 Yrs,5,10, 14 - 24L/yr,1400000,2400000,"Bangalore / Bengaluru, Hyderabad / Secunderabad, Mumbai",16,Naukri,,,"Visualization, Net Revenue Management, Azure",Salary Listed by Company
1077,Senior Data Analyst,Xoom Inc,4-6 Yrs,4,6,,,,"Chennai, Bangalore / Bengaluru",18,Naukri,,,"Analytical, Finance, Senior Data Analyst",
1265,Senior Data Analyst,BP INCORPORATE INTERNATIONAL.,8-12 Yrs,8,12,,,,Pune,30,Naukri,,,"Performance tuning, Data analysis, SAP FICO",
1383,Senior Data Analyst,MediaMath,8-13 Yrs,8,13,,,,Bangalore / Bengaluru,730,Naukri,,,"Supply chain, Digital media, Data analysis",
1386,Senior Data Analyst,Sanmax Technologies (P) Limited,8-10 Yrs,8,10,,,,Jaipur,1460,Naukri,,,"Oracle, Perl, Db2",
1398,Senior data analyst,BP INCORPORATE INTERNATIONAL.,5-7 Yrs,5,7,,,,Pune,150,Naukri,,,"Data analysis, Data management, data manipulation",
1399,Senior Data Analyst,IIX Global,3-4 Yrs,3,4,,,,Remote,150,Naukri,,,"Data analysis, SQL, Analytical",
1446,Senior Data Analyst,Xpheno,3-6 Yrs,3,6, 1.4 - 45L/yr (AmbitionBox estimate),140000,4500000,Bangalore / Bengaluru,365,Naukri,,,"Analytics, SQL, Data management",Estimated by Ambition Box
1477,Senior Data Analyst,Xpheno,3-6 Yrs,3,6, 1.4 - 45L/yr (AmbitionBox estimate),140000,4500000,Bangalore / Bengaluru,365,Naukri,,,"Analytics, SQL, Data management",Estimated by Ambition Box
417,Senior Cognos BI Developer - Data Analytics (12-14 yrs),Cortex Consulting Pvt. Ltd.,12-14 Yrs,12,14,,,,Remote,17,hirist,3.1,16,"Cognos, Data Modeling, Dimensional Modeling",
1316,Senior Business Intelligence Developer - Tableau (4-7 yrs),Zyoin group,4-7 Yrs,4,7,,,,Bangalore / Bengaluru,60,hirist,4,1,"Tableau, Business Intelligence, Data Analytics",
884,Senior Business Data Analyst,NthInsight Technologies,3-8 Yrs,3,8,,,,Bangalore / Bengaluru,30,Naukri,4,1,"Business Data Analyst, Analytics, Usage",
1389,Senior Business Data Analyst,LivePerson,5-7 Yrs,5,7,,,,Pune,90,Naukri,,,"Computer science, Data analysis, Data modeling",
947,Senior Business Analyst/Data Analyst,Live Connections,5-9 Yrs,5,9,,,,Hyderabad / Secunderabad,5,Naukri,,,"Powerpoint, SQL",
